,Name,Rat,Position,Version,Price,Skils,Weak_Foot,WR,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Height,Popularity,Base_Stats,Game_Stats,Age,Weight,Aggression,Balance,Ball_Control,Jumping,Long_Passing,Stamina
2502,Silvestre,75,CB,,650,2,3,M \ M,54,47,56,55,76,73,"185cm | 6'0""",0,361,-,37,78kg,69,58,62,89,69,60
2503,Linetty,75,CM,,650,2,3,H \ H,73,60,70,75,70,73,"176cm | 5'9""",2,421,-,26,73kg,79,85,75,80,73,82
2504,Torreira,75,CM,,650,3,3,M \ M,77,55,72,77,65,69,"167cm | 5'5""",0,415,-,25,63kg,72,95,78,31,79,80
2505,Masina,75,LB,,700,2,3,M \ M,78,38,66,68,72,79,"191cm | 6'3""",-1,401,-,27,87kg,72,52,69,58,67,89
2506,Masiello,75,CB,,700,2,2,M \ M,66,37,55,57,76,76,"184cm | 6'0""",0,367,-,35,82kg,79,56,58,81,63,70
2507,Sorbon,75,CB,,650,2,3,L \ H,44,31,58,46,78,67,"183cm | 6'0""",-1,324,-,38,79kg,75,68,64,63,56,51
2508,Blin,75,CDM,,650,2,3,M \ H,63,54,68,71,73,71,"184cm | 6'0""",0,400,-,25,78kg,69,69,72,64,68,78
2509,Manu García,75,CDM,,650,2,3,M \ H,60,60,66,63,72,83,"182cm | 5'11""",0,404,-,35,74kg,93,66,69,78,70,90
2510,Riesgo,75,GK,,650,1,3,M \ M,78,78,64,72,54,77,"185cm | 6'0""",0,423,-,38,76kg,34,58,15,60,33,41
2511,David García,75,CB,,650,2,3,M \ M,62,36,60,65,74,74,"185cm | 6'0""",0,371,-,27,72kg,79,49,76,78,69,71
2512,Edgar Méndez,75,LM,,1K,3,2,H \ M,86,71,69,74,41,77,"188cm | 6'2""",0,418,-,30,75kg,71,65,77,72,71,62
2513,Carlos Martínez,75,RB,,650,2,2,H \ H,62,51,70,65,75,68,"189cm | 6'2""",0,391,-,35,79kg,48,33,73,37,72,61
2514,Luna,75,LB,,700,2,3,H \ M,74,61,65,70,71,79,"177cm | 5'9""",0,420,-,30,68kg,85,69,75,83,63,80
2515,Munir,75,ST,,900,4,2,H \ M,82,73,62,79,27,57,"175cm | 5'8""",2,380,-,26,69kg,41,75,80,55,54,58
2516,Borré,75,ST,,700,3,3,M \ L,82,75,66,76,35,60,"174cm | 5'8""",0,394,-,26,70kg,58,74,74,76,61,64
2517,Omar Ramos,75,RM,,650,4,3,M \ L,80,65,73,79,32,60,"175cm | 5'8""",1,389,-,33,65kg,61,80,77,70,74,70
2518,Jaume,75,GK,,700,1,3,M \ M,74,73,70,79,62,72,"187cm | 6'1""",1,430,-,31,76kg,21,54,12,70,32,43
2519,Lenglet,75,CB,,700,2,4,M \ H,71,33,52,54,75,71,"186cm | 6'1""",0,356,-,26,81kg,70,54,75,68,69,65
2520,Osako,75,CF,,650,3,5,M \ M,74,68,64,79,35,67,"182cm | 5'11""",0,387,-,31,71kg,67,74,77,84,50,69
2521,Burgstaller,75,ST,,650,3,5,H \ H,76,75,66,70,28,83,"187cm | 6'1""",8,398,-,32,80kg,78,63,68,73,57,92
2522,Sahin,75,CDM,,2.1K,2,3,M \ M,56,62,70,68,72,83,"189cm | 6'2""",0,411,-,40,88kg,80,53,71,76,71,69
2523,Wright-Phillips,75,ST,,650,3,4,H \ M,75,75,58,70,30,68,"173cm | 5'8""",1,376,-,36,70kg,60,81,68,71,45,76
2524,Jørgensen,75,CB,,4K,2,3,M \ M,71,39,61,56,72,81,"191cm | 6'3""",-1,380,-,31,79kg,85,61,66,70,69,73
2525,Chester,75,CB,,650,2,3,M \ M,71,34,58,63,75,73,"181cm | 5'11""",0,374,-,32,79kg,73,72,64,84,61,65
2526,Kodjia,75,ST,,800,4,3,H \ L,83,72,55,75,24,73,"189cm | 6'2""",1,382,-,32,77kg,59,62,72,84,43,70
2527,Ravet,75,RM,,650,2,3,H \ M,85,72,72,70,37,67,"178cm | 5'10""",1,403,-,32,72kg,35,66,69,50,67,83
2528,Brizuela,75,RM,,650,4,4,H \ M,91,70,68,78,32,66,"171cm | 5'7""",2,405,-,31,66kg,63,78,75,69,62,75
2529,Poloz,75,ST,,10K,3,3,H \ M,78,74,71,76,24,68,"183cm | 6'0""",0,391,-,30,73kg,63,77,74,66,69,72
2530,Vargas,75,GK,,650,1,3,M \ M,77,75,65,78,42,71,"185cm | 6'0""",1,408,-,32,82kg,22,45,19,69,39,35
2531,Chará,75,RM,,2K,4,4,H \ M,92,66,67,77,46,68,"165cm | 5'4""",2,416,-,30,68kg,64,96,71,99,67,89
2532,Gayle,75,ST,,650,3,4,M \ M,84,76,54,72,25,61,"177cm | 5'9""",4,372,-,31,73kg,46,81,68,71,52,66
2533,Almirón,75,CAM,,650,3,3,H \ M,89,68,74,76,57,60,"177cm | 5'9""",0,424,-,27,61kg,55,82,75,70,70,71
2534,Ibarbo,75,RW,,700,3,3,H \ M,92,71,66,77,37,78,"188cm | 6'2""",-2,421,-,31,80kg,66,54,79,77,51,79
2535,Oussama,75,LW,,650,5,4,H \ L,86,70,68,83,32,53,"178cm | 5'10""",5,392,-,33,70kg,43,76,78,51,61,72
2536,Victor Vinícius,75,ST,,750,5,4,M \ M,79,77,67,81,29,56,"180cm | 5'10""",5,389,-,28,76kg,39,72,77,71,57,63
2537,Heller,75,LM,,650,3,2,H \ M,93,70,63,77,28,65,"175cm | 5'8""",0,396,-,35,70kg,58,80,73,68,49,83
2538,Yanbaev,75,RB,,650,3,3,H \ M,87,59,68,67,72,67,"177cm | 5'9""",0,420,-,37,74kg,69,73,68,70,71,80
2539,Fischer,75,LW,,650,3,4,H \ L,79,72,71,78,35,66,"181cm | 5'11""",0,401,-,27,81kg,59,68,81,56,71,71
2540,Luna,75,LB,,650,2,3,H \ M,74,61,65,70,71,79,"177cm | 5'9""",0,420,-,30,68kg,85,69,75,83,63,80
2541,Chará,75,RM,,650,4,4,H \ M,92,66,67,77,46,68,"165cm | 5'4""",1,416,-,30,68kg,64,96,71,99,67,89
2542,Traoré,75,RW,,750,4,3,M \ L,85,75,72,79,32,71,"180cm | 5'10""",1,414,-,26,72kg,69,74,83,68,69,73
2543,Jørgensen,75,CB,,650,2,3,M \ M,71,39,61,56,72,81,"191cm | 6'3""",-1,380,-,31,79kg,85,61,66,70,69,73
2544,Edgar Méndez,75,RM,,650,3,2,H \ M,86,71,69,74,41,77,"188cm | 6'2""",0,418,-,30,75kg,71,65,77,72,71,62
2545,McGeady,75,LM,,650,5,3,H \ L,78,68,70,82,42,64,"177cm | 5'9""",-1,404,-,35,71kg,77,75,79,57,69,67
2546,Zukanovic,75,CB,,650,2,3,L \ H,66,49,64,55,76,76,"189cm | 6'2""",0,386,-,34,85kg,70,46,63,54,66,69
2547,Elustondo,75,CB,,650,2,3,M \ M,57,64,73,66,73,77,"184cm | 6'0""",0,410,-,34,79kg,89,62,71,82,80,69
2548,Randolph,75,GK,,750,1,3,M \ M,78,71,74,79,41,71,"185cm | 6'0""",0,414,-,34,80kg,29,43,33,58,34,31
2549,Defrel,75,ST,,1K,3,3,H \ M,87,74,66,80,25,55,"179cm | 5'10""",0,387,-,30,77kg,49,72,81,48,60,66
2550,Poloz,75,ST,,650,3,3,H \ M,78,74,71,76,24,68,"183cm | 6'0""",0,391,-,30,73kg,63,77,74,66,69,72
2551,Badu,75,CM,,650,3,3,H \ H,82,67,71,77,72,74,173,1,0,-,31,71kg,72,82,75,90,72,88
2552,Barrow,75,RM,,650,3,2,H \ M,89,67,65,80,38,60,176,0,0,-,29,63kg,50,86,74,50,62,70
2553,Gray,75,ST,,850,3,3,H \ M,91,74,60,70,23,75,"180cm | 5'10""",0,393,-,30,78kg,61,76,69,70,51,79
2554,Cristiano Ronaldo,94,LW,,492K,5,4,H \ L,90,93,82,90,33,80,"185cm | 6'1""",1504,468,2265,36,80kg,63,63,93,95,77,92
2555,Cristiano Ronaldo,94,ST,,870K,5,4,H \ L,90,93,82,90,33,80,"185cm | 6'1""",549,468,2265,36,80kg,63,63,93,95,77,92
2556,Lionel Messi,93,RW,,269K,4,4,M \ M,89,90,86,95,26,61,"170cm | 5'7""",706,447,2196,34,72kg,48,95,95,68,87,73
2557,Manuel Neuer,92,GK,,38.25K,1,4,M \ M,91,90,95,89,58,91,"193cm | 6'4""",122,514,1107,35,92kg,29,35,48,78,59,44
2558,Luis Suárez,92,ST,,98K,4,4,H \ M,82,90,79,86,42,81,"182cm | 6'0""",237,460,2221,34,86kg,78,60,91,69,64,89
2559,Neymar,92,LW,,109K,5,5,H \ M,92,84,79,94,30,60,"175cm | 5'9""",662,439,2133,29,68kg,56,82,95,61,75,78
2560,Robert Lewandowski,91,ST,,38K,3,4,H \ M,81,88,75,86,38,82,"185cm | 6'1""",184,450,2179,33,79kg,80,80,89,84,65,79
2561,De Gea,91,GK,,45K,1,3,M \ M,91,85,87,92,57,88,"193cm | 6'4""",143,500,1084,31,76kg,38,43,42,67,51,40
2562,Eden Hazard,91,LW,,98K,4,4,H \ M,90,83,85,93,32,68,"173cm | 5'8""",52,451,2152,30,76kg,55,91,93,60,81,81
2563,Kevin De Bruyne,91,CAM,,60K,4,5,H \ H,76,85,90,87,48,76,"181cm | 5'11""",106,462,2227,30,68kg,68,76,89,65,85,88
2564,Sergio Ramos,90,CB,,73K,3,3,H \ M,76,63,71,72,88,83,"183cm | 6'0""",89,453,2187,35,75kg,84,60,84,93,72,84
2565,Gonzalo Higuaín,90,ST,,28.25K,3,4,H \ M,79,87,70,83,25,74,"184cm | 6'0""",79,418,2008,34,87kg,50,69,85,79,59,72
2566,Toni Kroos,90,CM,,38.5K,3,5,M \ M,50,81,88,81,73,70,"182cm | 6'0""",57,443,2188,31,78kg,60,69,89,32,93,77
2567,Eden Hazard,90,LW,,88K,4,4,H \ M,90,82,84,92,32,66,"173cm | 5'8""",137,446,2138,30,76kg,54,91,92,59,81,79
2568,De Gea,90,GK,,38.75K,1,3,M \ M,90,85,87,90,57,86,"193cm | 6'4""",359,495,1084,31,76kg,38,43,42,67,51,40
2569,Gonzalo Higuaín,90,ST,,29.5K,3,4,H \ M,79,87,70,83,25,74,"184cm | 6'0""",7,418,2008,34,87kg,50,69,85,79,59,72
2570,Gianluigi Buffon,89,GK,,26.5K,1,2,M \ M,89,88,74,84,49,90,"191cm | 6'3""",69,474,980,43,94kg,38,49,28,75,35,39
2571,Giorgio Chiellini,89,CB,,20.25K,2,2,L \ H,74,46,56,60,90,85,"187cm | 6'2""",169,411,1934,37,85kg,92,64,57,89,59,68
2572,Sergio Agüero,89,ST,,60K,4,4,H \ M,87,88,75,89,23,72,"173cm | 5'8""",285,434,2105,33,70kg,63,91,89,80,63,74
2573,Gareth Bale,89,RW,,80K,4,3,H \ M,94,87,84,86,57,76,"183cm | 6'0""",522,484,2296,32,74kg,65,65,87,85,80,76
2574,Luka Modrić,89,CM,,28.5K,4,4,H \ M,73,75,86,89,72,65,"174cm | 5'9""",118,460,2260,36,65kg,62,94,92,67,83,82
2575,Alexis Sánchez,89,LM,,26K,4,3,H \ H,86,84,80,89,40,78,"169cm | 5'7""",115,457,2207,33,62kg,80,87,87,85,73,85
2576,Thibaut Courtois,89,GK,,24.25K,1,3,M \ M,85,91,69,88,46,86,"199cm | 6'6""",159,465,915,29,94kg,23,45,23,68,31,38
2577,Kevin De Bruyne,89,CAM,,44K,4,5,H \ H,75,84,88,85,45,75,"181cm | 5'11""",257,452,2190,30,68kg,68,75,87,65,84,87
2578,Alexis Sánchez,89,LM,,25.5K,4,3,H \ H,86,84,80,89,40,78,"169cm | 5'7""",13,457,2207,33,62kg,80,87,87,85,73,85
2579,David Silva,89,CAM,,22.75K,4,2,H \ L,68,74,88,89,39,62,"173cm | 5'8""",23,420,2091,35,67kg,51,91,92,67,79,79
2580,Paulo Dybala,89,CAM,,40K,4,3,H \ M,86,86,84,91,25,67,"177cm | 5'10""",115,439,2144,28,73kg,48,85,93,75,73,83
2581,Mats Hummels,89,CB,,26.5K,2,3,H \ M,65,58,76,73,90,77,"191cm | 6'3""",13,439,2099,33,92kg,66,58,78,68,86,66
2582,Gianluigi Buffon,89,GK,,25K,1,2,M \ M,89,88,74,84,49,90,"191cm | 6'3""",6,474,980,43,94kg,38,49,28,75,35,39
2583,Thibaut Courtois,89,GK,,34K,1,3,M \ M,85,91,69,88,46,86,"199cm | 6'6""",6,465,915,29,94kg,23,45,23,68,31,38
2584,Arjen Robben,88,RM,,20.5K,4,2,H \ L,86,86,81,90,32,63,"180cm | 5'11""",85,438,2118,37,80kg,47,91,89,61,71,68
2585,Zlatan Ibrahimović,88,ST,,25K,4,4,M \ L,65,88,81,82,32,82,"195cm | 6'5""",238,430,2107,40,95kg,84,41,88,69,76,71
2586,Thiago Silva,88,CB,,21K,3,3,H \ H,72,56,73,74,88,79,"183cm | 6'0""",56,442,2162,37,79kg,77,68,80,93,81,74
2587,Hugo Lloris,88,GK,,18K,1,1,M \ M,88,86,68,90,65,82,"188cm | 6'2""",61,479,965,34,82kg,31,54,34,74,50,41
2588,Mesut Özil,88,CAM,,20K,4,2,M \ L,71,74,87,86,24,58,"180cm | 5'11""",25,400,1955,33,76kg,48,70,90,52,84,69
2589,Mats Hummels,88,CB,,22K,2,3,H \ M,64,58,75,72,89,76,"191cm | 6'3""",12,434,2087,33,92kg,66,58,77,68,85,66
2590,Diego Godín,88,CB,,20K,2,3,M \ H,65,48,65,64,88,78,"186cm | 6'1""",16,408,1963,35,78kg,86,58,76,89,70,67
2591,Jérôme Boateng,88,CB,,17K,2,4,M \ M,75,50,72,68,88,84,"192cm | 6'4""",275,437,2030,33,90kg,82,53,71,75,80,74
2592,Leonardo Bonucci,88,CB,,19.5K,2,3,L \ H,68,54,70,71,87,81,"190cm | 6'3""",31,431,2066,34,85kg,82,52,75,85,85,73
2593,Pierre-Emerick Aubameyang,88,ST,,25K,3,4,M \ L,96,84,75,81,37,71,"187cm | 6'2""",248,444,2114,32,80kg,43,70,82,77,64,79
2594,Thiago,88,CM,,19K,5,3,M \ M,72,75,85,90,62,63,"174cm | 5'9""",53,447,2222,30,70kg,57,86,92,75,90,75
2595,Antoine Griezmann,88,ST,,36K,4,3,H \ M,86,85,78,87,30,68,"174cm | 5'9""",322,434,2127,30,72kg,69,80,86,87,75,76
2596,Jan Oblak,88,GK,,19.5K,1,3,M \ M,84,90,77,84,43,87,"189cm | 6'2""",34,465,923,28,82kg,34,49,16,76,26,41
2597,Paulo Dybala,88,CAM,,32.75K,4,3,H \ M,86,85,81,91,24,67,"177cm | 5'10""",350,434,2121,28,73kg,48,85,93,75,71,83
2598,Pierre-Emerick Aubameyang,88,ST,,50K,3,4,M \ L,96,84,75,81,37,71,"187cm | 6'2""",50,444,2114,32,80kg,43,70,82,77,64,79
2599,Paul Pogba,88,CM,,80K,5,4,H \ M,76,79,86,85,68,88,"191cm | 6'3""",135,482,2320,28,84kg,75,61,90,85,90,91
2600,N'Golo Kanté,88,CDM,,36K,3,3,M \ H,82,66,76,81,82,84,"168cm | 5'6""",161,471,2195,30,68kg,90,91,79,79,80,94
2601,Christian Eriksen,88,CAM,,19.25K,4,5,H \ M,75,80,89,85,47,63,"182cm | 6'0""",62,439,2122,29,76kg,44,82,88,57,86,90
2602,Harry Kane,88,ST,,22.5K,3,4,H \ H,73,89,75,81,42,84,"188cm | 6'2""",22,444,2124,28,86kg,74,63,84,70,69,86
2603,Samir Handanovic,88,GK,,16.5K,1,2,M \ M,88,87,69,89,55,89,"193cm | 6'4""",26,477,912,37,89kg,25,36,24,78,34,41
2604,Edinson Cavani,88,ST,,20K,3,3,H \ H,77,85,73,81,42,82,"184cm | 6'0""",7,440,2150,34,71kg,85,59,81,89,50,93
2605,Zlatan Ibrahimović,88,ST,,20K,4,4,M \ L,65,88,81,82,32,82,"195cm | 6'5""",40,430,2107,40,95kg,84,41,88,69,76,71
2606,Leonardo Bonucci,88,CB,,18.75K,2,3,L \ H,68,54,70,71,87,81,"190cm | 6'3""",0,431,2066,34,85kg,82,52,75,85,85,73
2607,Iniesta,87,CM,,18.5K,4,4,H \ M,71,70,87,90,58,58,"171cm | 5'7""",55,434,2117,37,68kg,58,84,94,52,86,58
2608,Piqué,87,CB,,15K,2,3,H \ M,65,61,69,66,86,76,"194cm | 6'4""",27,423,2002,34,85kg,72,42,78,74,80,66
2609,Samir Handanovič,87,GK,,16.25K,1,2,M \ M,87,86,69,87,54,87,"193cm | 6'4""",60,470,910,37,89kg,25,36,24,78,34,41
2610,David Silva,87,CAM,,21.5K,4,2,H \ L,68,72,87,87,38,61,"173cm | 5'8""",10,413,2064,35,67kg,51,89,90,66,79,78
2611,Ivan Rakitić,87,CM,,19K,3,3,M \ M,65,84,86,82,60,66,"184cm | 6'0""",29,443,2159,33,78kg,67,66,87,44,92,76
2612,Marek Hamšík,87,CM,,14.25K,3,5,H \ M,74,80,84,84,68,70,"183cm | 6'0""",72,460,2222,34,79kg,56,66,87,71,82,85
2613,Marcelo,87,LB,,20K,4,4,H \ M,78,69,80,85,82,79,"174cm | 5'9""",71,473,2258,33,75kg,84,82,88,77,76,81
2614,Edinson Cavani,87,ST,,21.25K,3,3,H \ H,77,83,72,80,42,81,"184cm | 6'0""",30,435,2127,34,71kg,84,59,80,88,50,92
2615,Arturo Vidal,87,CDM,,14.5K,3,4,H \ H,75,81,80,79,83,84,"180cm | 5'11""",266,482,2348,34,75kg,93,77,83,82,82,91
2616,Christian Eriksen,87,CAM,,16K,4,5,H \ M,75,78,88,84,47,63,"182cm | 6'0""",212,435,2108,29,76kg,44,82,87,57,86,90
2617,Paul Pogba,87,CM,,57K,5,4,H \ M,74,79,84,84,68,88,"191cm | 6'3""",412,477,2303,28,84kg,75,61,89,85,88,91
2618,Marco Verratti,87,CM,,14.5K,3,4,H \ H,65,59,84,89,79,68,"165cm | 5'5""",8,444,2181,29,60kg,89,94,88,64,89,77
2619,N'Golo Kanté,87,CDM,,29K,3,3,M \ H,81,66,75,80,81,84,"168cm | 5'6""",419,467,2184,30,68kg,90,90,79,79,79,94
2620,Dries Mertens,87,CF,,15K,4,4,H \ L,90,83,81,90,36,56,"169cm | 5'7""",63,436,2094,34,61kg,60,93,88,61,75,76
2621,Lorenzo Insigne,87,LW,,13K,4,3,H \ M,90,77,84,91,25,51,"163cm | 5'4""",17,418,2018,30,59kg,34,95,92,54,74,76
2622,Sergio Busquets,87,CDM,,34.75K,3,3,M \ M,40,62,79,78,82,81,"189cm | 6'2""",3,422,2074,33,76kg,85,57,84,66,79,88
2623,Jordi Alba,87,LB,,17.25K,3,3,H \ M,93,70,77,83,82,74,"170cm | 5'7""",63,479,2247,32,68kg,77,87,84,83,71,92
2624,Marc-André ter Stegen,87,GK,,16.75K,1,4,M \ M,86,84,87,89,43,84,"187cm | 6'2""",41,473,926,29,85kg,43,43,18,79,38,35
2625,Coutinho,87,LW,,17K,4,4,H \ H,82,80,84,89,35,65,"171cm | 5'7""",37,435,2103,29,68kg,55,93,89,59,78,81
2626,Andrés Iniesta Luján,87,CM,,13.75K,4,4,H \ M,71,70,87,90,58,58,"171cm | 5'7""",-1,434,2117,37,68kg,58,84,94,52,86,58
2627,Arturo Vidal,87,CDM,,0,3,4,H \ H,75,81,80,79,83,84,"180cm | 5'11""",49,482,2348,34,75kg,93,77,83,82,82,91
2628,Petr Čech,86,GK,,9K,1,3,M \ M,82,87,76,81,40,83,"196cm | 6'5""",39,449,867,39,90kg,17,34,22,51,33,32
2629,Pepe,86,CB,,12.5K,2,3,M \ H,68,50,57,61,86,80,"188cm | 6'2""",21,402,1869,38,81kg,94,49,62,76,61,62
2630,Franck Ribéry,86,LM,,14K,5,4,H \ M,82,76,83,89,25,58,"170cm | 5'7""",31,413,2004,38,72kg,52,91,90,34,75,64
2631,Cesc Fàbregas,86,CM,,11.75K,3,3,H \ M,63,77,88,81,60,64,"180cm | 5'11""",20,433,2156,34,77kg,45,77,86,68,90,80
2632,Karim Benzema,86,ST,,14K,4,4,M \ L,78,84,77,82,22,74,"187cm | 6'2""",39,417,1991,34,79kg,65,60,86,70,47,73
2633,Miranda,86,CB,,11K,2,3,M \ M,71,49,60,68,88,77,"186cm | 6'1""",25,413,1921,37,78kg,83,57,72,82,69,65
2634,Sokratis Papastathopoulos,86,CB,,10.75K,2,3,M \ H,78,52,55,61,87,84,"186cm | 6'1""",85,417,1931,33,85kg,91,68,58,87,64,74
2635,Dries Mertens,86,CF,,11.75K,4,4,H \ L,90,82,79,89,36,55,"169cm | 5'7""",251,431,2077,34,61kg,59,92,88,60,74,75
2636,Javi Martinez,86,CB,,17.75K,2,3,M \ M,50,60,69,66,86,80,"190cm | 6'3""",7,411,2011,33,81kg,91,58,71,83,74,64
2637,Radja Nainggolan,86,CM,,14.5K,3,3,H \ H,78,80,78,82,81,83,"176cm | 5'9""",370,482,2316,33,77kg,88,84,85,76,81,94
2638,Diego Costa,86,ST,,16.5K,3,4,H \ M,75,83,65,76,40,88,"186cm | 6'1""",27,427,2013,33,87kg,93,52,83,64,52,83
2639,David Luiz,86,CB,,11K,3,3,M \ M,70,64,74,71,84,81,"189cm | 6'2""",125,444,2147,34,84kg,86,56,79,80,78,76
2640,Toby Alderweireld,86,CB,,10K,2,3,M \ M,66,58,72,66,87,80,"187cm | 6'2""",32,429,2062,32,91kg,81,50,70,81,81,76
2641,Marco Reus,86,LM,,11.75K,4,4,M \ M,88,87,84,85,39,64,"180cm | 5'11""",216,447,2179,32,75kg,49,81,85,72,80,68
2642,Coutinho,86,LW,,16.75K,4,4,H \ H,82,78,83,88,35,64,"171cm | 5'7""",74,430,2086,29,68kg,55,92,88,59,78,80
2643,Sergio Busquets,86,CDM,,26.75K,3,3,M \ M,40,59,79,74,82,81,"189cm | 6'2""",1,415,2038,33,76kg,85,55,80,66,79,88
2644,Thomas Müller,86,CF,,12.25K,3,4,H \ H,77,82,77,78,46,71,"186cm | 6'1""",35,431,2109,32,75kg,57,72,82,81,68,90
2645,Alex Sandro,86,LB,,11.75K,3,3,H \ H,86,65,77,81,81,84,"181cm | 5'11""",292,474,2249,30,81kg,82,79,81,79,71,93
2646,Romelu Lukaku,86,ST,,19.5K,3,4,M \ M,83,85,70,74,34,84,"190cm | 6'3""",195,430,2027,28,94kg,72,47,75,71,68,80
2647,David Alaba,86,LB,,11K,3,4,H \ M,86,73,81,80,82,74,"180cm | 5'11""",180,476,2307,29,76kg,69,77,83,82,80,87
2648,Isco,86,CM,,14.75K,4,3,H \ M,71,83,82,89,54,62,"176cm | 5'9""",111,441,2140,29,74kg,58,85,91,64,85,71
2649,James Rodríguez,86,CAM,,11K,4,3,M \ L,76,85,85,83,40,68,"180cm | 5'11""",68,437,2141,30,75kg,65,75,85,54,80,68
2650,Harry Kane,86,ST,,16.75K,3,4,H \ H,71,87,72,79,42,83,"188cm | 6'2""",50,434,2087,28,86kg,74,62,82,70,67,85
2651,Diego Costa,86,ST,,15.75K,3,4,H \ M,75,83,65,76,40,88,"186cm | 6'1""",10,427,2013,33,87kg,93,52,83,64,52,83
2652,Coutinho,86,LW,,18K,4,4,H \ H,82,78,83,88,35,64,"171cm | 5'7""",18,430,2086,29,68kg,55,92,88,59,78,80
2653,Azpilicueta,86,CB,,13K,3,3,M \ M,79,55,77,74,87,79,"178cm | 5'10""",56,451,2154,32,78kg,81,73,79,76,77,89
2654,Miralem Pjanic,86,CM,,10K,4,4,M \ M,74,70,87,86,71,70,"180cm | 5'11""",12,458,2236,31,70kg,68,79,89,61,85,79
2655,Ivan Perišic,86,LM,,18K,4,5,H \ M,86,81,80,84,43,76,"186cm | 6'1""",18,450,2157,32,79kg,59,69,86,83,73,87
2656,Mauro Icardi,86,ST,,9.7K,3,4,M \ L,79,85,61,78,28,72,"181cm | 5'11""",6,403,1941,28,75kg,56,78,79,94,54,72
2657,Filipe Luís,86,LB,,15K,3,3,H \ M,81,62,78,78,83,80,"182cm | 6'0""",5,462,2184,36,73kg,82,60,81,63,77,92
2658,Casemiro,86,CDM,,15K,2,3,M \ H,63,69,74,72,86,87,"184cm | 6'0""",20,451,2170,29,80kg,88,57,78,88,84,85
2659,Sokratis,86,CB,,10.5K,2,3,M \ H,78,52,55,61,87,84,"186cm | 6'1""",36,417,1931,33,85kg,91,68,58,87,64,74
2660,Radja Nainggolan,86,CM,,32.25K,3,3,H \ H,78,80,78,82,81,83,"176cm | 5'9""",14,482,2316,33,77kg,88,84,85,76,81,94
2661,Andrea Barzagli,85,CB,,6.2K,2,3,L \ H,71,34,57,65,88,73,"187cm | 6'2""",34,388,1816,40,87kg,70,64,65,85,65,46
2662,Vincent Kompany,85,CB,,7.8K,2,3,M \ M,63,54,65,65,84,83,"193cm | 6'4""",14,414,1956,35,85kg,87,42,68,71,66,74
2663,Filipe Luís,85,LB,,15.75K,3,3,H \ M,79,62,77,78,82,79,"182cm | 6'0""",15,457,2173,36,73kg,81,60,81,63,77,91
2664,Stéphane Ruffier,85,GK,,5.6K,1,3,M \ M,82,84,77,87,45,85,"188cm | 6'2""",12,460,899,35,93kg,31,55,15,72,34,37
2665,Blaise Matuidi,85,CDM,,7.5K,2,2,H \ H,78,67,77,76,82,84,"175cm | 5'9""",149,464,2206,34,70kg,85,79,77,84,79,94
2666,Jan Vertonghen,85,CB,,6.4K,2,3,H \ H,67,65,72,70,85,81,"189cm | 6'2""",18,440,2116,34,88kg,83,55,74,83,74,79
2667,Claudio Marchisio,85,CM,,6.2K,4,4,H \ H,78,72,83,84,76,74,"180cm | 5'11""",71,467,2277,35,73kg,78,79,85,68,85,81
2668,Miralem Pjanić,85,CM,,11.25K,4,4,M \ M,74,70,86,86,67,69,"180cm | 5'11""",31,452,2214,31,70kg,68,79,89,61,85,78
2669,Ángel Di María,85,RW,,8K,5,2,H \ M,86,77,82,85,47,68,"180cm | 5'11""",21,445,2146,33,75kg,73,79,85,72,79,78
2670,Azpilicueta,85,CB,,8.7K,3,3,M \ M,79,55,74,74,86,78,"178cm | 5'10""",72,446,2134,32,78kg,80,73,79,76,74,88
2671,İlkay Gündoğan,85,CM,,7K,4,4,H \ M,71,74,83,87,64,71,"180cm | 5'11""",28,450,2186,31,80kg,68,81,88,62,83,71
2672,Jordi Alba,85,LB,,15K,3,3,H \ M,93,69,75,82,81,72,"170cm | 5'7""",85,472,2221,32,68kg,75,86,83,81,70,90
2673,Kamil Glik,85,CB,,5K,2,2,L \ M,56,32,44,55,86,84,"190cm | 6'3""",20,357,1644,33,80kg,86,55,59,82,59,72
2674,Marc-André ter Stegen,85,GK,,8K,1,4,M \ M,84,83,87,86,38,81,"187cm | 6'2""",76,459,915,29,85kg,43,43,18,79,38,35
2675,Bernd Leno,85,GK,,7K,1,4,M \ M,85,84,74,83,46,85,"190cm | 6'3""",27,457,898,29,83kg,28,44,22,73,33,43
2676,Danijel Subašić,85,GK,,4.2K,1,2,M \ M,84,79,79,87,51,85,"191cm | 6'3""",8,465,956,37,84kg,31,37,19,75,26,32
2677,Henrikh Mkhitaryan,85,RM,,13K,4,5,H \ H,86,79,80,86,54,70,"177cm | 5'10""",104,455,2185,32,75kg,69,85,87,71,72,86
2678,Keylor Navas,85,GK,,5.6K,1,3,M \ M,87,82,72,85,54,80,"185cm | 6'1""",9,460,944,35,78kg,32,61,19,74,37,39
2679,Alexandre Lacazette,85,ST,,9.3K,4,3,H \ M,86,83,71,85,38,77,"175cm | 5'9""",206,440,2112,30,73kg,70,84,84,76,59,80
2680,Lorenzo Insigne,85,LW,,11K,4,3,H \ M,90,74,82,89,25,50,"163cm | 5'4""",34,410,1982,30,59kg,34,93,90,53,73,75
2681,Casemiro,85,CDM,,14K,2,3,M \ H,62,68,74,72,84,86,"184cm | 6'0""",52,446,2157,29,80kg,87,57,78,87,84,85
